Optimal Relaying in a Slotted Aloha Wireless Network With Energy Harvesting Nodes.,https://doi.org/10.1109/JSAC.2015.2391891,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
On the Performance of Overlaid Wireless Sensor Transmission With RF Energy Harvesting.,https://doi.org/10.1109/JSAC.2015.2391892,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Efficiently Operating Wireless Nodes Powered by Renewable Energy Sources.,https://doi.org/10.1109/JSAC.2015.2391711,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
An MDP Model for Censoring in Harvesting Sensors: Optimal and Approximated Solutions.,https://doi.org/10.1109/JSAC.2015.2391792,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Guest Editorial: Optical Wireless Communications.,https://doi.org/10.1109/JSAC.2015.2444491,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Emerging Optical Wireless Communications-Advances and Challenges.,https://doi.org/10.1109/JSAC.2015.2458511,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
High-Speed Integrated Visible Light Communication System: Device Constraints and Design Considerations.,https://doi.org/10.1109/JSAC.2015.2432551,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Unlocking Spectral Efficiency in Intensity Modulation and Direct Detection Systems.,https://doi.org/10.1109/JSAC.2015.2432530,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
A Multi-CAP Visible-Light Communications System With 4.85-b/s/Hz Spectral Efficiency.,https://doi.org/10.1109/JSAC.2015.2433053,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Indoor MIMO Visible Light Communications: Novel Angle Diversity Receivers for Mobile Users.,https://doi.org/10.1109/JSAC.2015.2432514,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Vehicle Motion and Pixel Illumination Modeling for Image Sensor Based Visible Light Communication.,https://doi.org/10.1109/JSAC.2015.2432511,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Physical-Layer Security for MISO Visible Light Communication Channels.,https://doi.org/10.1109/JSAC.2015.2432513,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Wavelength-Multiplexed Polymer LEDs: Towards 55 Mb/s Organic Visible Light Communications.,https://doi.org/10.1109/JSAC.2015.2432491,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
On the Performance of Free-Space Optical Communication Systems Over Double Generalized Gamma Channel.,https://doi.org/10.1109/JSAC.2015.2432529,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Optimization of Free Space Optical Wireless Network for Cellular Backhauling.,https://doi.org/10.1109/JSAC.2015.2432518,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
On-Off Keying Communication Over Optical Channels With Crosstalk.,https://doi.org/10.1109/JSAC.2015.2432521,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
On the Performance of Semiconductor Optical Amplifier-Assisted Outdoor Optical Wireless Links.,https://doi.org/10.1109/JSAC.2015.2433052,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Intensity Fluctuations of Laser Array Beams in Non-Kolmogorov Turbulence.,https://doi.org/10.1109/JSAC.2015.2432532,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Multimode Laser Beam Scintillations in Non-Kolmogorov Turbulence.,https://doi.org/10.1109/JSAC.2015.2432531,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Performance Analysis of FSO Communications With Diversity Methods: Add More Relays or More Apertures?,https://doi.org/10.1109/JSAC.2015.2432526,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Low-Complexity Signal Detection for Large-Scale MIMO in Optical Wireless Communications.,https://doi.org/10.1109/JSAC.2015.2457211,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Performance of Mixed RF/FSO With Variable Gain over Generalized Atmospheric Turbulence Channels.,https://doi.org/10.1109/JSAC.2015.2432471,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
On the Ergodic Capacity of MIMO Free-Space Optical Systems Over Turbulence Channels.,https://doi.org/10.1109/JSAC.2015.2452631,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Mixed RF/FSO Relaying With Outdated Channel State Information.,https://doi.org/10.1109/JSAC.2015.2433055,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Joint Optimization of Precoder and Equalizer in MIMO VLC Systems.,https://doi.org/10.1109/JSAC.2015.2432515,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
MIMO Optical Wireless Communications Using ACO-OFDM and a Prism-Array Receiver.,https://doi.org/10.1109/JSAC.2015.2432520,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Throughput-Optimal Link-Layer Design in Power Constrained Hybrid OW/RF Systems.,https://doi.org/10.1109/JSAC.2015.2432512,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Demonstration of High-Rate Laser Communications From a Fast Airborne Platform.,https://doi.org/10.1109/JSAC.2015.2433054,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Transmittance of Multi Gaussian Optical Beams for Uplink Applications in Atmospheric Turbulence.,https://doi.org/10.1109/JSAC.2015.2433051,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Optical Wireless Links as an Alternative to Radio-Frequency for Medical Body Area Networks.,https://doi.org/10.1109/JSAC.2015.2432527,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
"Guest Editorial Recent Advances in Heterogeneous Cellular Networks, Part II.",https://doi.org/10.1109/JSAC.2015.2439453,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Impact of Traffic Load on OFDMA Femtocells Interference Mitigation.,https://doi.org/10.1109/JSAC.2015.2435272,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Traffic-Driven Spectrum Allocation in Heterogeneous Networks.,https://doi.org/10.1109/JSAC.2015.2435331,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Revisiting Scheduling in Heterogeneous Networks When the Backhaul Is Limited.,https://doi.org/10.1109/JSAC.2015.2435291,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
